558	871	978
871	839	736
839	776	736
776	626	497
626	407	487
487	633	729
729	75	98
98	991	26
991	906	26
906	448	551
551	199	595
199	352	595
352	19	520
520	507	896
896	668	701
701	751	17
17	11	545
545	280	998
280	625	998
625	717	777
717	391	864
864	157	31
157	698	31
698	621	932
621	53	830
53	336	682
682	184	577
577	660	154
154	77	725
725	332	13
13	288	178
178	271	870
870	230	565
230	644	565
644	388	537
388	221	537
221	867	101
101	262	290
262	139	290
139	48	118
48	886	664
886	37	664
37	430	865
430	964	865
964	791	872
791	345	259
345	268	334
268	768	322
768	684	398
684	788	236
788	918	380
918	108	657
108	100	657
100	710	78
710	197	417
197	105	488
105	611	718
718	440	455
455	558	978
978	871	419
871	736	419
736	776	497
497	626	914
626	487	528
487	729	910
729	98	299
98	26	299
26	906	836
906	551	73
551	595	73
595	352	649
352	520	649
520	896	825
896	701	172
701	17	150
17	545	204
545	998	922
998	625	777
777	717	874
717	864	874
864	31	874
31	698	932
932	621	830
830	53	704
53	682	592
682	577	786
577	154	492
154	725	492
725	13	953
13	178	995
178	870	191
870	565	191
565	644	988
644	537	988
537	221	814
221	101	814
101	290	665
290	139	919
139	118	919
118	48	664
664	37	222
37	865	222
865	964	257
964	872	257
872	791	259
259	345	334
334	268	322
322	768	398
398	684	236
236	788	380
380	918	657
657	100	454
100	78	454
78	710	417
417	197	488
488	105	255
105	718	220
718	455	815
455	978	815
978	419	15
419	736	866
736	497	866
497	914	741
914	626	528
528	487	910
910	729	299
299	26	480
26	836	480
836	906	73
73	595	207
595	649	207
649	520	825
825	896	172
172	701	150
150	17	204
204	545	922
922	998	624
998	777	624
777	874	681
874	31	884
31	932	884
932	830	570
830	704	303
704	53	592
592	682	786
786	577	492
492	725	953
953	13	995
995	178	191
191	565	749
565	988	749
988	537	286
537	814	286
814	101	665
665	290	636
290	919	636
919	118	243
118	664	829
664	222	829
222	865	121
865	257	121
257	872	235
872	259	739
259	334	238
334	322	475
322	398	761
398	236	580
236	380	439
380	657	642
657	454	642
454	78	671
78	417	28
417	488	28
488	255	42
255	105	220
220	718	815
815	978	15
15	419	449
419	866	449
866	497	741
741	914	82
914	528	789
528	910	499
910	299	109
299	480	109
480	836	548
836	73	950
73	207	950
207	649	727
649	825	727
825	172	281
172	150	719
150	204	535
204	922	460
922	624	486
624	777	681
681	874	429
874	884	429
884	932	570
570	830	303
303	704	319
704	592	742
592	786	853
786	492	300
492	953	628
953	995	722
995	191	176
191	749	176
749	988	758
988	286	758
286	814	766
814	665	766
665	636	237
636	919	986
919	243	986
243	118	829
829	222	232
222	121	232
121	257	293
257	235	293
235	872	739
739	259	238
238	334	475
475	322	761
761	398	580
580	236	439
439	380	642
642	454	543
454	671	543
671	78	28
28	488	42
42	255	285
255	220	437
220	815	320
815	15	320
15	449	364
449	866	295
866	741	295
741	82	926
82	914	789
789	528	499
499	910	109
109	480	683
480	548	683
548	836	950
950	207	5
207	727	5
727	825	281
281	172	719
719	150	535
535	204	460
460	922	486
486	624	924
624	681	924
681	429	223
429	884	120
884	570	120
570	303	999
303	319	781
319	704	742
742	592	853
853	786	300
300	492	628
628	953	722
722	995	176
176	749	544
749	758	544
758	286	208
286	766	208
766	665	237
237	636	868
636	986	868
986	243	673
243	829	422
829	232	422
232	121	293
293	235	226
235	739	6
739	238	638
238	475	461
475	761	461
761	580	260
580	439	536
439	642	329
642	543	329
543	671	772
671	28	532
28	42	532
42	285	880
285	255	437
437	220	320
320	15	364
364	449	122
449	295	122
295	741	926
926	82	245
82	789	245
789	499	951
499	109	103
109	683	103
683	548	32
548	950	399
950	5	399
5	727	562
727	281	562
281	719	390
719	535	348
535	460	313
460	486	124
486	924	530
924	681	223
223	429	120
120	570	999
999	303	781
781	319	59
319	742	409
742	853	511
853	300	511
300	628	711
628	722	72
722	176	694
176	544	694
544	758	225
758	208	225
208	766	675
766	237	675
237	868	351
868	986	304
986	673	304
673	243	422
422	232	771
232	293	771
293	226	780
226	235	6
6	739	638
638	238	461
461	761	260
260	580	536
536	439	329
329	543	619
543	772	619
772	671	826
671	532	826
532	42	880
880	285	347
285	437	804
437	320	529
320	364	529
364	122	765
122	295	393
295	926	400
926	245	175
245	789	861
789	951	861
951	499	103
103	683	650
683	32	650
32	548	399
399	5	273
5	562	273
562	281	888
281	390	888
390	719	348
348	535	313
313	460	124
124	486	530
530	924	935
924	223	935
223	120	890
120	999	920
999	781	920
781	59	269
59	319	552
319	409	552
409	742	511
511	300	711
711	628	72
72	722	694
694	544	912
544	225	912
225	208	323
208	675	323
675	237	351
351	868	264
868	304	264
304	673	119
673	422	111
422	771	111
771	293	780
780	226	451
226	6	212
6	638	405
638	461	994
461	260	601
260	536	645
536	329	201
329	619	201
619	772	980
772	826	980
826	532	89
532	880	89
880	347	615
347	285	804
804	437	529
529	364	765
765	122	393
393	295	400
400	926	175
175	245	965
245	861	965
861	951	107
951	103	107
103	650	99
650	32	67
32	399	152
399	273	152
273	562	312
562	888	312
888	390	876
390	348	876
348	313	782
313	124	474
124	530	505
530	935	471
935	223	890
890	120	920
920	781	269
269	59	61
59	552	414
552	409	977
409	511	977
511	711	748
711	72	473
72	694	3
694	912	3
912	225	691
225	323	691
323	675	539
675	351	539
351	264	970
264	304	179
304	119	179
119	673	111
111	771	483
771	780	483
780	451	586
451	226	212
212	6	405
405	638	994
994	461	601
601	260	645
645	536	201
201	619	44
619	980	44
980	826	254
826	89	254
89	880	615
615	347	495
347	804	228
804	529	583
529	765	583
765	393	354
393	400	410
400	175	921
175	965	708
965	861	168
861	107	168
107	103	99
99	650	67
67	32	152
152	273	284
273	312	284
312	888	616
888	876	616
876	348	782
782	313	474
474	124	505
505	530	471
471	935	498
935	890	498
890	920	640
920	269	640
269	61	169
61	59	414
414	552	759
552	977	759
977	511	748
748	711	473
473	72	3
3	912	516
912	691	516
691	323	534
323	539	534
539	351	970
970	264	408
264	179	408
179	119	614
119	111	64
111	483	64
483	780	586
586	451	513
451	212	513
212	405	106
405	994	106
994	601	307
601	645	602
645	201	849
201	44	849
44	980	503
980	254	503
254	89	310
89	615	310
615	495	726
495	347	228
228	804	583
583	765	354
354	393	410
410	400	921
921	175	708
708	965	156
965	168	156
168	107	940
107	99	940
99	67	143
67	152	423
152	284	423
284	312	744
312	616	744
616	876	958
876	782	958
782	474	438
474	505	12
505	471	210
471	498	702
498	890	640
640	269	169
169	61	38
61	414	116
414	759	819
759	977	833
977	748	833
748	473	131
473	3	242
3	516	242
516	691	275
691	534	502
534	539	889
539	970	889
970	408	369
408	179	627
179	614	627
614	119	64
64	483	375
483	586	375
586	513	324
513	212	459
212	106	459
106	994	307
307	601	602
602	645	849
849	44	755
44	503	755
503	254	135
254	310	135
310	615	726
726	495	200
495	228	629
228	583	447
583	354	447
354	410	835
410	921	773
921	708	217
708	156	376
156	168	378
168	940	378
940	99	143
143	67	423
423	284	692
284	744	692
744	616	18
616	958	18
958	782	438
438	474	12
12	505	210
210	471	702
702	498	989
498	640	989
640	169	989
169	38	779
38	61	116
116	414	819
819	759	446
759	833	446
833	748	131
131	473	242
242	516	275
275	691	502
502	534	504
534	889	504
889	970	369
369	408	984
408	627	984
627	614	482
614	64	837
64	375	837
375	586	324
324	513	478
513	459	478
459	106	27
106	307	27
307	602	764
602	849	891
849	755	891
755	503	923
503	135	923
135	310	113
310	726	113
726	200	137
200	495	629
629	228	447
447	354	835
835	410	773
773	921	217
217	708	376
376	156	707
156	378	707
378	940	83
940	143	83
143	423	431
423	692	431
692	744	721
744	18	721
18	958	752
958	438	752
438	12	234
12	210	453
210	702	634
702	989	821
989	169	779
779	38	365
38	116	606
116	819	308
819	446	206
446	833	560
833	131	560
131	242	35
242	275	35
275	502	317
502	504	555
504	889	369
369	984	490
984	627	506
627	482	506
482	614	837
837	375	663
375	324	663
324	478	596
478	459	600
459	27	600
27	307	764
764	602	891
891	755	962
755	923	962
923	135	1
135	113	1
113	726	137
137	200	706
200	629	436
629	447	696
447	835	696
835	773	799
773	217	406
217	376	512
376	707	489
707	378	36
378	83	36
83	143	431
431	692	960
692	721	960
721	18	368
18	752	368
752	438	234
234	12	453
453	210	634
634	702	821
821	989	779
779	365	811
365	38	606
606	116	308
308	819	206
206	446	807
446	560	807
560	131	35
35	275	317
317	502	555
555	504	510
504	369	490
490	984	669
984	506	669
506	482	734
482	837	421
837	663	421
663	324	596
596	478	597
478	600	597
600	27	362
27	764	362
764	891	690
891	962	690
962	923	785
923	1	785
1	113	92
113	137	92
137	706	198
706	200	436
436	629	696
696	835	799
799	773	406
406	217	512
512	376	489
489	707	859
707	36	859
36	83	672
83	431	672
431	960	672
960	721	125
721	368	125
368	752	899
752	234	899
234	453	967
453	634	571
634	821	434
821	779	811
811	365	52
365	606	132
606	308	466
308	206	491
206	807	952
807	560	996
560	35	996
35	317	996
317	555	20
555	510	159
510	504	490
490	669	29
669	506	979
506	734	979
734	482	421
421	663	813
663	596	813
596	597	71
597	600	115
600	362	115
362	764	690
690	962	415
962	785	415
785	1	754
1	92	754
92	137	198
198	706	247
706	436	392
436	696	831
696	799	831
799	406	525
406	512	834
512	489	265
489	859	569
859	36	66
36	672	66
672	960	326
960	125	326
125	368	542
368	899	542
899	234	967
967	453	571
571	634	434
434	821	811
811	52	655
52	365	132
132	606	466
466	308	491
491	206	952
952	807	793
807	996	793
996	317	20
20	555	159
159	510	29
510	490	29
29	669	805
669	979	805
979	734	526
734	421	158
421	813	158
813	596	71
71	597	142
597	115	142
115	362	643
362	690	643
690	415	643
415	785	608
785	754	608
754	92	892
92	198	892
198	247	676
247	706	392
392	436	831
831	799	525
525	406	834
834	512	265
265	489	569
569	859	477
859	66	477
66	672	326
326	125	68
125	542	68
542	899	617
899	967	617
967	571	282
571	434	357
434	811	655
655	52	581
52	132	581
132	466	51
466	491	155
491	952	371
952	793	612
793	996	20
20	159	367
159	29	981
29	805	327
805	979	311
979	526	311
526	734	158
158	813	384
813	71	384
71	142	69
142	115	928
115	643	928
643	415	349
415	608	349
608	754	134
754	892	134
892	198	676
676	247	126
247	392	794
392	831	462
831	525	462
525	834	983
834	265	745
265	569	88
569	477	416
477	66	85
66	326	85
326	68	85
68	542	846
542	617	846
617	967	282
282	571	357
357	434	655
655	581	599
581	132	358
132	51	358
51	466	155
155	491	371
371	952	612
612	793	367
793	20	367
367	159	981
981	29	327
327	805	311
311	526	151
526	158	847
158	384	847
384	71	69
69	142	39
142	928	39
928	643	349
349	608	253
608	134	253
134	892	908
892	676	908
676	126	697
126	247	794
794	392	462
462	525	983
983	834	745
745	265	88
88	569	416
416	477	957
477	85	957
85	68	401
68	846	401
846	617	136
617	282	136
282	357	441
357	655	599
599	581	971
581	358	667
358	51	800
51	155	800
155	371	192
371	612	822
612	367	720
367	981	720
981	327	946
327	311	659
311	151	659
151	526	847
847	384	445
384	69	445
69	39	603
39	928	740
928	349	740
349	253	740
253	134	297
134	908	297
908	676	697
697	126	218
126	794	233
794	462	279
462	983	279
983	745	848
745	88	167
88	416	699
416	957	479
957	85	401
401	846	241
846	136	241
136	282	441
441	357	599
599	971	278
971	581	667
667	358	576
358	800	576
800	155	192
192	371	822
822	612	720
720	981	946
946	327	659
659	151	522
151	847	863
847	445	863
445	69	603
603	39	50
39	740	50
740	253	635
253	297	635
297	908	697
697	218	927
218	126	233
233	794	279
279	983	848
848	745	167
167	88	699
699	416	479
479	957	397
957	401	397
401	241	397
241	136	418
136	441	418
441	599	278
278	971	231
971	667	231
667	576	715
576	800	674
800	192	674
192	822	298
822	720	651
720	946	651
946	659	618
659	522	618
522	151	863
863	445	296
445	603	296
603	50	816
50	740	635
635	297	808
297	697	808
697	927	808
927	218	959
218	233	959
233	279	848
848	167	728
167	699	809
699	479	563
479	397	963
397	241	93
241	418	93
418	441	278
278	231	177
231	667	715
715	576	947
576	674	947
674	192	298
298	822	651
651	946	618
618	522	187
522	863	961
863	296	961
296	603	816
816	50	91
50	635	91
635	808	91
808	927	700
927	959	283
959	233	728
233	848	728
728	167	809
809	699	563
563	479	963
963	397	93
93	418	177
418	278	177
177	231	162
231	715	162
715	947	770
947	674	783
674	298	783
298	651	883
651	618	883
618	187	883
187	522	961
961	296	898
296	816	898
816	91	261
91	808	700
700	927	283
283	959	465
959	728	465
728	809	465
809	563	458
563	963	21
963	93	591
93	177	591
177	162	591
162	715	770
770	947	161
947	783	161
783	298	883
883	187	827
187	961	315
961	898	315
898	816	261
261	91	700
700	283	747
283	465	557
465	809	458
458	563	21
21	963	591
591	162	133
162	770	133
770	161	968
161	783	827
783	883	827
827	187	315
315	898	678
898	261	678
261	700	747
747	283	557
557	465	458
458	21	314
21	591	133
133	770	968
968	161	170
161	827	170
827	315	170
315	678	170
678	261	747
747	557	328
557	458	314
314	21	133
133	968	314
968	170	328
170	678	328
678	747	328
328	557	314
314	968	328
