92	503	944
503	251	277
251	859	237
859	333	784
333	622	361
622	597	44
597	91	44
91	860	985
754	126	436
436	293	778
778	304	632
304	855	632
855	644	996
644	715	996
715	142	487
487	549	879
549	153	495
153	2	316
2	805	971
805	847	199
847	556	238
556	519	991
519	434	991
434	552	119
119	941	492
160	285	382
285	631	768
631	103	499
499	545	125
125	1	481
481	262	396
396	501	653
653	71	161
161	682	495
682	232	879
232	657	858
657	884	29
884	712	889
712	10	25
10	224	25
224	436	778
436	126	293
700	478	17
17	508	581
581	89	506
506	937	686
937	861	686
861	582	901
901	541	869
541	252	869
252	102	509
509	553	564
564	263	738
738	652	212
364	413	448
